cod_familiar;faixa_renda;loteamento;qtd_pessoas;renda_total_declarada;renda_per_capita
6654887930;3 a 5 SM;LOTEAMENTO REMANSO CAMPINEIRO;2.0;6384;3192.0
8521092539;3 a 5 SM;VILA REAL CONTINUACAO;2.0;6384;3192.0
8021980230;3 a 5 SM;PARQUE DOS PINHEIROS;2.0;6368;3184.0
8066741057;3 a 5 SM;JARDIM AMANDA;2.0;6365;3182.5
5433540324;3 a 5 SM;JARDIM AMANDA;2.0;6364;3182.0
4417366020;3 a 5 SM;JARDIM SAO BENTO;2.0;6348;3174.0
8263113423;3 a 5 SM;JARDIM SAO PEDRO;2.0;6348;3174.0
8047824074;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;6345;3172.5
6836724017;3 a 5 SM;JARDIM DO LAGO;2.0;6344;3172.0
8619003160;3 a 5 SM;JARDIM SAO SEBASTIAO;2.0;6338;3169.0
20027974804;3 a 5 SM;PARQUE RESIDENCIAL MARIA DE LOURDES;2.0;6338;3169.0
8252373860;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;6336;3168.0
8635581350;3 a 5 SM;JARDIM CONCEICAO;2.0;6334;3167.0
7080469325;3 a 5 SM;JARDIM NOVA HORTOLANDIA;2.0;6328;3164.0
20011655100;3 a 5 SM;JARDIM NOVA HORTOLANDIA II;2.0;6328;3164.0
4987561140;3 a 5 SM;VILA REAL CONTINUACAO;2.0;6302;3151.0
5158952370;3 a 5 SM;JARDIM SAO BENTO;2.0;6300;3150.0
5605089641;3 a 5 SM;CHACARA REYMAR;2.0;6300;3150.0
2524412652;3 a 5 SM;NOVO ANGULO;2.0;6297;3148.5
4984042265;3 a 5 SM;JARDIM NOVA EUROPA;2.0;6296;3148.0
8241420048;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;6296;3148.0
5270085593;3 a 5 SM;RESIDENCIAL JOAO LUIZ;2.0;6292;3146.0
7855427287;3 a 5 SM;JARDIM SAO;2.0;6276;3138.0
4856400908;3 a 5 SM;JARDIM ROSOLEN;2.0;6272;3136.0
20317108344;3 a 5 SM;JARDIM DAS LARANJEIRAS;2.0;6266;3133.0
8764861970;3 a 5 SM;JARDIM SANTA IZABEL;2.0;6256;3128.0
8323469857;3 a 5 SM;JARDIM AMANDA;2.0;6250;3125.0
8816085053;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;6248;3124.0
20297980106;3 a 5 SM;JARDIM NOVA EUROPA;2.0;6244;3122.0
7857557307;3 a 5 SM;VILA DA CONQUISTA;2.0;6238;3119.0
4568135869;3 a 5 SM;JARDIM EVEREST;2.0;6234;3117.0
7127047014;3 a 5 SM;PARQUE ORESTES ONGARO;2.0;6234;3117.0
7937378930;3 a 5 SM;JARDIM AMANDA;2.0;6232;3116.0
7435706850;3 a 5 SM;JARDIM SANTA AMELIA;2.0;6230;3115.0
8490814910;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;6230;3115.0
8270575470;3 a 5 SM;PARQUE DO HORTO;2.0;6224;3112.0
7953697190;3 a 5 SM;JARDIM AMANDA;2.0;6218;3109.0
8651792042;3 a 5 SM;JARDIM AMANDA II;2.0;6214;3107.0
5048978617;3 a 5 SM;JARDIM NOVO ANGULO;2.0;6210;3105.0
7106694614;3 a 5 SM;JARDIM ROSOLEN;2.0;6208;3104.0
8374262435;3 a 5 SM;VILA REAL;2.0;6202;3101.0
7778436337;3 a 5 SM;VILA AMERICA;2.0;6192;3096.0
6870584907;3 a 5 SM;CHACARA REYMAR;2.0;6190;3095.0
7026536834;3 a 5 SM;JARDIM SAO JORGE;2.0;6176;3088.0
7892975071;3 a 5 SM;JARDIM DO BOSQUE;2.0;6166;3083.0
7912415564;3 a 5 SM;JARDIM AMANDA;2.0;6150;3075.0
8040743214;3 a 5 SM;VILA INEMA;2.0;6124;3062.0
8709793534;3 a 5 SM;JARDIM SAO BENTO;2.0;6114;3057.0
4973515795;3 a 5 SM;CONDOMINIO RESIDENCIAL VILA FLORA;2.0;6110;3055.0
20016180267;3 a 5 SM;RESIDENCIAL JARDIM DE MONACO;2.0;6104;3052.0
20276360800;3 a 5 SM;CHACARA RECREIO ALVORADA;2.0;6102;3051.0
8483316218;3 a 5 SM;JARDIM AMANDA 2;2.0;6096;3048.0
7765880101;3 a 5 SM;PARQUE DOS PINHEIROS;2.0;6092;3046.0
6006924420;3 a 5 SM;PARQUE SAO MIGUEL;2.0;6084;3042.0
7468581320;3 a 5 SM;JARDIM NOVA EUROPA;2.0;6084;3042.0
8353926946;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;6084;3042.0
20010508953;3 a 5 SM;JARDIM NOVO ANGULO;2.0;6080;3040.0
5069812823;3 a 5 SM;JARDIM ADELAIDE;2.0;6078;3039.0
6932069695;3 a 5 SM;ADVENTISTA CAMPINEIRO;2.0;6072;3036.0
7013239577;3 a 5 SM;PARQUE SAO MIGUEL;2.0;6072;3036.0
6814584107;3 a 5 SM;JARDIM CONCEICAO;2.0;6070;3035.0
8203341896;3 a 5 SM;JARDIM SAO BENTO;2.0;6054;3027.0
8618268178;3 a 5 SM;PARQUE DOS PINHEIROS;2.0;6044;3022.0
8814978514;3 a 5 SM;JARDIM AMANDA II;2.0;6044;3022.0
7773596859;3 a 5 SM;JARDIM MINDA;2.0;6042;3021.0
6365628676;3 a 5 SM;JARDIM AMANDA;2.0;6038;3019.0
7980855256;3 a 5 SM;CHACARA NOVA BOA VISTA;2.0;6034;3017.0
7470892133;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;6018;3009.0
20011945281;3 a 5 SM;JARDIM MINDA;2.0;6018;3009.0
8189515241;3 a 5 SM;JARDIM SAO BENTO;2.0;6012;3006.0
8097481340;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;6006;3003.0
20094910928;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;6006;3003.0
8304176807;3 a 5 SM;JARDIM LARANJEIRAS;2.0;5998;2999.0
8368419565;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;5998;2999.0
7933184081;3 a 5 SM;JARDIM NOVA EUROPA;2.0;5994;2997.0
20047378085;3 a 5 SM;JARDIM AMANDA I;2.0;5990;2995.0
5673366205;3 a 5 SM;JARDIM SAO BENTO;2.0;5982;2991.0
