cod_familiar;loteamento;qtd_pessoas;renda_per_capita;score_vulnerab;D1_renda;D2_analfab;D3_idoso_desprot;D4_pcd_sem_apoio;D5_crianca_0_6;meses_desatual;cadastro_vencido_2anos
4392331512;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;17;0
4393086236;JARDIM MALTA;3.0;0.0;2;1;0;0;0;1;3;0
4397179220;JARDIM SANTA RITA DE CASSIA;3.0;0.0;2;1;0;0;0;1;21;0
4405499578;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;1;0;0;12;0
4406472665;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;12;0
4422987305;JARDIM RESIDENCIAL VECCON BURITI;3.0;0.0;2;1;0;0;0;1;13;0
4425188543;VILA GUEDES;3.0;0.0;2;1;0;0;1;0;13;0
4429558043;JARDIM MINDA;3.0;0.0;2;1;0;0;0;1;4;0
4432314435;JARDIM NOVO ESTRELA;3.0;0.0;2;1;1;0;0;0;17;0
4437314549;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;17;0
4440156800;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;7;0
4446357344;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;6;0
4455036610;VILA REAL CONTINUACAO;3.0;0.0;2;1;0;0;0;1;14;0
4457913570;PARQUE ORESTE ONGARO;3.0;0.0;2;1;0;0;0;1;23;0
4471516493;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;3;0
4487522129;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;6;0
4495708945;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;1;0;0;23;0
4504181118;JARDIM ALINE;3.0;0.0;2;1;0;0;0;1;8;0
4515281585;CHACARA FAZENDA COELHO;3.0;0.0;2;1;0;0;0;1;4;0
4520594960;JARDIM ALINE;3.0;0.0;2;1;0;0;0;1;14;0
4523244243;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;4;0
4526312622;JARDIM SANTA FE;3.0;0.0;2;1;0;0;0;1;6;0
4548377395;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;19;0
4555011813;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;1;0;0;0;2;0
4566896722;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;6;0
4572415781;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;21;0
4573099204;RECANTO DO SOL;3.0;0.0;2;1;0;0;0;1;14;0
4581501261;JARDIM MINDA;3.0;0.0;2;1;0;0;0;1;4;0
4583655053;JARDIM AMANDA;3.0;0.0;2;1;1;0;0;0;8;0
4594460615;JARDIM SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;20;0
4594512860;JARDIM RICARDO;3.0;0.0;2;1;0;0;0;1;1;0
4595047037;JARDIM SANTA ESMERALDA;3.0;0.0;2;1;0;0;0;1;12;0
4595809905;VILA DA CONQUISTA;3.0;0.0;2;1;0;0;0;1;7;0
4612987756;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;16;0
4618469420;VILA GUEDES;3.0;0.0;2;1;0;0;0;1;6;0
4619050199;RESIDENCIAL FURLAN;3.0;0.0;2;1;0;0;0;1;16;0
4619394521;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;1;0
4661038401;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;6;0
4698323479;JARDIM SANTA FE;3.0;0.0;2;1;0;0;0;1;14;0
4701634026;JARDIM RICARDO;3.0;0.0;2;1;0;0;0;1;6;0
4705254368;REMANSO CAMPINEIRO;3.0;0.0;2;1;0;0;0;1;2;0
4712096780;JARDIM DAS COLINAS;3.0;0.0;2;1;0;0;0;1;7;0
4714275941;PARQUE ORESTE ONGARO;3.0;0.0;2;1;0;0;0;1;23;0
4719524354;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;15;0
4720240941;JD NOVO HORIZONTE;3.0;0.0;2;1;0;0;0;1;6;0
4739019949;PARQUE OLIVIO FRANCESCHINI;3.0;0.0;2;1;0;0;0;1;5;0
4739213168;JARDIM CAMPOS VERDES;3.0;0.0;2;1;0;0;0;1;14;0
4762565261;PARQUE DOS PINHEIROS;3.0;0.0;2;1;0;0;0;1;22;0
4780187540;JARDIM RICARDO;3.0;0.0;2;1;0;0;0;1;5;0
4783224706;PARQUE TERRA SANTA MARIA;3.0;0.0;2;1;0;0;0;1;8;0
4790011380;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;18;0
4805240091;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;2;0
4806282707;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;23;0
4815877998;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;8;0
4827872953;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;16;0
4838773528;JARDIM BRASIL;3.0;0.0;2;1;0;0;0;1;3;0
4855507172;JARDIM AMANDA;3.0;0.0;2;1;0;1;0;0;6;0
4870633507;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;23;0
4888505926;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;2;0
4894920026;JARDIM AMANDA;3.0;0.0;2;1;0;0;1;0;18;0
4900151904;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;2;0
4904296028;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;23;0
4920533241;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;1;0
4921397686;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;16;0
4926612356;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;2;0
4927250474;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;1;0
4935765178;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;18;0
4946118632;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;11;0
4948927147;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;17;0
4950385801;JARDIM SANTA FE;3.0;0.0;2;1;0;0;0;1;18;0
4954927102;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;14;0
4957621306;JARDIM SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;23;0
4971852883;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;14;0
4978710332;PARQUE GABRIEL;3.0;0.0;2;1;0;0;0;1;3;0
4980554342;JARDIM SANTA FE;3.0;0.0;2;1;0;0;0;1;13;0
5001921201;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;7;0
5017331085;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;18;0
5044542776;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;3;0
5098102685;JARDIM CAMPOS VERDES;3.0;0.0;2;1;0;0;0;1;10;0
5124139242;RESIDENCIA JOAO LUIZ;3.0;0.0;2;1;0;0;0;1;18;0
5143223733;JARDIM NOVA EUROPA;3.0;0.0;2;1;1;0;0;0;7;0
5145071957;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;9;0
5156400000;NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;4;0
5159892150;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;2;0
5215183341;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;3;0
5223968441;RESIDENCIAL BELLA VILLE;3.0;0.0;2;1;0;1;0;0;15;0
5227671095;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;7;0
5250890474;CAHCARA NOVA BOA VISTA;3.0;0.0;2;1;0;0;0;1;10;0
5257448190;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;17;0
5261916860;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;6;0
5265370439;JARDIM CARMEN CRISTINA;3.0;0.0;2;1;0;0;0;1;6;0
5287223790;JARDIM SANTA ESMERALDA;3.0;0.0;2;1;0;0;1;0;10;0
5290400346;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;11;0
5298151922;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;13;0
5315022102;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;7;0
5358564071;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;14;0
5361986593;PARQUE ORTOLANDIA;3.0;0.0;2;1;0;0;0;1;10;0
5362844075;VILA SAO PEDRO;3.0;0.0;2;1;0;0;0;1;5;0
5363297450;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;7;0
5367610943;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;7;0
5368898800;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;6;0
5370501750;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;1;0;9;0
5398635301;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;13;0
5414419060;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;10;0
5437121253;JARDIM SANTA EMILIA;3.0;0.0;2;1;0;0;0;1;23;0
5438117438;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;15;0
5445877663;REMANSO CAMPINEIRO;3.0;0.0;2;1;0;0;0;1;6;0
5448142907;VILA REAL CONTINUACAO;3.0;0.0;2;1;0;0;0;1;10;0
5455787870;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;5;0
5468972743;PARQUE PERON;3.0;0.0;2;1;0;0;0;1;16;0
5470173321;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;14;0
5489009225;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;2;0
5557638628;LOTEAMENTO NOVA ALVORADA;3.0;0.0;2;1;0;0;0;1;3;0
5594190406;JARDIM SANTA RITA DOS PINHEIROS;3.0;0.0;2;1;0;0;0;1;8;0
5615020130;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;4;0
5639535431;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;7;0
5657096665;JARDIM DAS LARANEJIRAS;3.0;0.0;2;1;0;0;0;1;2;0
5726895517;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;1;0
5728485014;JARDIM AMANDA;3.0;0.0;2;1;1;0;0;0;11;0
5756122230;JARDIM CONCEICAO;3.0;0.0;2;1;0;1;0;0;21;0
5767211310;JARDIM SANTA CLARA DO LAGO I;3.0;0.0;2;1;0;0;0;1;1;0
5767689520;JARDIM BRASIL;3.0;0.0;2;1;1;0;0;0;17;0
5780152934;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;16;0
5789410235;NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;4;0
5800931747;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;5;0
5807593774;CHACARA REYMAR;3.0;0.0;2;1;0;0;0;1;4;0
5816354426;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;17;0
5819459806;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;14;0
5837218262;VILA INEMA;3.0;0.0;2;1;0;0;0;1;11;0
5845172039;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;5;0
5849050418;JARDIM SANTA EMILIA;3.0;0.0;2;1;0;0;0;1;12;0
5858512631;JARDIM DAS PAINEIRAS;3.0;0.0;2;1;0;0;0;1;1;0
5867158519;VILA DA CONQUISTA;3.0;0.0;2;1;0;0;0;1;8;0
5901015606;JARDIM SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;4;0
5920538228;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;4;0
6049152926;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;14;0
6049755388;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;2;0
6051766634;JARDIM NOSSA SENHORA DA PENHA;3.0;0.0;2;1;0;0;0;1;2;0
6070552865;PARQUE ORTOLANDIA;3.0;0.0;2;1;0;0;0;1;1;0
6074630828;VILA CONQUISTA;3.0;0.0;2;1;0;0;0;1;7;0
6125814467;PARQUE DOS PINHEIROS;3.0;0.0;2;1;0;0;0;1;18;0
6126295625;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;12;0
6223438583;JARDIM DAS LARANJEIRAS;3.0;0.0;2;1;0;0;0;1;7;0
6244160118;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;18;0
6250577912;PARQUE ORESTES ONGARO;3.0;0.0;2;1;0;0;0;1;20;0
6254166607;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;17;0
6256615590;VILA AMERICA;3.0;0.0;2;1;0;0;0;1;18;0
6261591482;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;22;0
6271219500;JARDIM RESIDENCIAL BURITI;3.0;0.0;2;1;0;0;0;1;9;0
6278873176;CHACARA NOVA BOA VISTA;3.0;0.0;2;1;0;0;0;1;4;0
6287045779;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;0;0
6290990810;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;5;0
6310628313;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;8;0
6318522557;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;6;0
6319256273;JARDIM RICARDO;3.0;0.0;2;1;0;0;0;1;5;0
6319673460;JARDIM NOVO HORIZONTE;3.0;0.0;2;1;0;0;0;1;3;0
6324954994;PARQUE SANTO ANDRE;3.0;0.0;2;1;0;1;0;0;8;0
6337397665;NUCLEO SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;23;0
6347939266;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;13;0
6353004001;JARDIM SANTIAGO;3.0;0.0;2;1;0;0;0;1;11;0
6353097425;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;10;0
6355440836;NOVO CAMBUI;3.0;0.0;2;1;0;0;0;1;18;0
6356539828;JARDIM AMANDA;3.0;0.0;2;1;0;1;0;0;14;0
6357437018;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;1;0
6362487630;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;1;0;0;11;0
6366253200;SANTA EMILIA;3.0;0.0;2;1;0;0;1;0;6;0
6371591282;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;23;0
6373813606;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;18;0
6381528524;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;0;0
6382586501;JARDIM AUXILIADORA;3.0;0.0;2;1;0;0;0;1;14;0
6391203261;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;3;0
6400220577;VILA REAL SANTISTA;3.0;0.0;2;1;0;0;0;1;6;0
6402434957;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;1;0
6407005787;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;4;0
6408057950;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;1;0;0;10;0
6410202016;JARDIM SANTA ESMERALDA;3.0;0.0;2;1;0;0;0;1;8;0
6411114447;JARDIM BOA ESPERANCA;3.0;0.0;2;1;1;0;0;0;17;0
6411121575;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;15;0
6411381054;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;10;0
6414661104;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;15;0
6415333305;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;15;0
6431448030;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;20;0
6432792967;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;10;0
6446989261;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;9;0
6499508284;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;14;0
6500601564;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;3;0
6514030653;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;3;0
6515530404;NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;20;0
6521009290;JARDIM TERRAS DE SANTO ANTONIO;3.0;0.0;2;1;0;0;1;0;7;0
6521153811;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;17;0
6530249672;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;4;0
6530868496;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;21;0
6536622200;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;1;0
6536678338;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;5;0
6539270534;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;19;0
6539537980;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;4;0
6541395802;PARQUE MARIA DE LOURDES;3.0;0.0;2;1;0;0;0;1;20;0
6542082204;JARDIM DO BOSQUE;3.0;0.0;2;1;0;0;0;1;22;0
6543531231;JARDIM CAMPOS VERDES;3.0;0.0;2;1;0;0;0;1;5;0
6543822635;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;2;0
6554024972;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;16;0
6554813462;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;9;0
6562235456;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;20;0
6566668039;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;15;0
6569738461;NUCLEO RESIDENCIAL FURLAN;3.0;0.0;2;1;0;1;0;0;6;0
6573262913;JARDIM VILLAGIO GHIRALDELLI;3.0;0.0;2;1;0;0;0;1;5;0
6582160230;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;17;0
6582563009;JARDIM DO BRAZ;3.0;0.0;2;1;0;0;0;1;2;0
6590678464;JARDIM CAMPOS VERDES;3.0;0.0;2;1;0;0;0;1;13;0
6596397424;VILA REAL CONINUACAO;3.0;0.0;2;1;0;0;0;1;11;0
6597519337;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;3;0
6598052785;JARDIM AUXILIADORA;3.0;0.0;2;1;0;0;0;1;3;0
6600029650;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;18;0
6600717890;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;14;0
6600986018;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;3;0
6601287644;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;4;0
6604069850;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;0;0
6611577416;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;15;0
6632177255;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;5;0
6632700306;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;3;0
6642088271;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;17;0
6644051774;JARDIM ROSOLEN;3.0;0.0;2;1;0;0;0;1;10;0
6645410972;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;5;0
6648777966;NUCLEO RESIDENCIAL FURLAN;3.0;0.0;2;1;0;0;0;1;6;0
6649922420;JARDIM ALINE;3.0;0.0;2;1;0;0;0;1;3;0
6652553147;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;2;0
6652683199;SAO SEBASTIAO;3.0;0.0;2;1;0;0;0;1;5;0
6653354237;JARDIM SANTA CLARA DO LAGO;3.0;0.0;2;1;0;0;0;1;18;0
6653588815;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;16;0
6655527937;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;4;0
6655860512;NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;8;0
6663070916;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;1;0
6665877108;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;22;0
6668569234;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;0;1;0;0
6669468415;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;22;0
6675242075;VILA GUEDES;3.0;0.0;2;1;0;0;0;1;2;0
6676292386;VL AMERICA;3.0;0.0;2;1;0;0;0;1;2;0
6679721539;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;11;0
6679925703;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;3;0
6684273530;JARDIM SANTA CLARA;3.0;0.0;2;1;0;0;0;1;4;0
6685048034;VILA REAL SANTISTA;3.0;0.0;2;1;0;0;1;0;16;0
6687846108;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;7;0
6693463657;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;0;0
6699939211;JARDIM BRASIL;3.0;0.0;2;1;0;0;0;1;2;0
6714428995;JARDIM SAO SEBASTIAO;3.0;0.0;2;1;0;0;0;1;0;0
6717266767;LOTEAMENTO ADVENTISTA CAMPINEIRO;3.0;0.0;2;1;0;0;0;1;4;0
6742468025;JARDIM SANTIAGO;3.0;0.0;2;1;0;0;0;1;1;0
6743451851;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;3;0
6750634508;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;15;0
6752520089;JARDIM AUXILIADORA;3.0;0.0;2;1;0;0;0;1;20;0
6773882338;JARDIM DO BOSQUE;3.0;0.0;2;1;0;0;0;1;2;0
6783916880;RESIDENCIAL MARIA DE LOURDES;3.0;0.0;2;1;0;0;0;1;10;0
6785671825;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;6;0
6803582345;PARQUE ORESTES ONGARO;3.0;0.0;2;1;0;0;0;1;6;0
6803766071;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;1;0;17;0
6807660650;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;7;0
6808658021;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;13;0
6811352981;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;12;0
6813560220;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;13;0
6816262913;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;10;0
6817603978;JARDIM DO LAGO;3.0;0.0;2;1;0;0;0;1;5;0
6821219320;VILA REAL;3.0;0.0;2;1;0;0;0;1;10;0
6822187740;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;21;0
6827113906;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;17;0
6832019807;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;23;0
6835533641;JARDIM ALINE;3.0;0.0;2;1;0;0;0;1;1;0
6842874475;JARDIM SAO SEBASTIAO;3.0;0.0;2;1;0;0;0;1;23;0
6867886728;VILA AMERICA;3.0;0.0;2;1;0;0;0;1;20;0
6879182437;NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;6;0
6879609163;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;18;0
6889110803;PARQUE TERRAS DE SANTA MARIA;3.0;0.0;2;1;0;0;0;1;18;0
6892709257;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;6;0
6898043935;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;9;0
6947080894;RESIDENCIAL FURLAN;3.0;0.0;2;1;0;0;0;1;15;0
6986505817;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;6;0
7000225386;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;11;0
7001700304;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;10;0
7005741234;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;7;0
7007746705;SANTA EMILIA;3.0;0.0;2;1;0;0;0;1;20;0
7010339830;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;6;0
7010767122;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;1;0
7018061253;JARDIM AMANDA II;3.0;0.0;2;1;1;0;0;0;14;0
7023501509;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;1;0;0;20;0
7026078607;JARDIM TERRAS DE SANTO ANTONIO;3.0;0.0;2;1;0;0;0;1;1;0
7046466920;NUCLEO SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;20;0
7056036368;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;7;0
7056916406;JARDIM NOVA AMERICA;3.0;0.0;2;1;1;0;0;0;18;0
7065835316;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;22;0
7076621339;VILA GUEDES;3.0;0.0;2;1;0;0;0;1;1;0
7084186000;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;17;0
7096694706;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;0;1;5;0
7107837109;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;5;0
7116567208;JARDIM TERRAS DE SANTO ANTONIO;3.0;0.0;2;1;0;0;0;1;7;0
7136420504;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;11;0
7140068909;RESIDENCIAL ANAUA;3.0;0.0;2;1;0;0;0;1;7;0
7145228211;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;0;1;16;0
7147996887;JARDIM ADELAIDE;3.0;0.0;2;1;0;1;0;0;19;0
7149622283;JARDIM SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;5;0
7155279676;NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;5;0
7155433349;NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;6;0
7159017102;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;0;1;21;0
7166065184;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;6;0
7175988028;VILA REAL;3.0;0.0;2;1;0;0;0;1;18;0
7181656830;NOVO ANGULO;3.0;0.0;2;1;0;0;1;0;8;0
7190032967;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;20;0
7196214374;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;4;0
7196304870;PARQUE ORTOLANDIA;3.0;0.0;2;1;0;0;0;1;2;0
7197710138;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;13;0
7204295366;JARDIM ALINE;3.0;0.0;2;1;0;0;0;1;2;0
7218082394;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;1;0
7231471838;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;6;0
7242510066;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;9;0
7281644930;CHACARA FAZENDA COELHO;3.0;0.0;2;1;0;0;0;1;5;0
7282380635;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;19;0
7282650284;RESIDENCIAL RECANTO DO SOL;3.0;0.0;2;1;0;0;0;1;18;0
7290940814;JARDIM SANTIAGO;3.0;0.0;2;1;0;0;0;1;5;0
7293057245;JARDIM MINDA;3.0;0.0;2;1;0;0;0;1;5;0
7297919390;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;19;0
7298204246;JARDIM AUXILIADORA;3.0;0.0;2;1;0;0;0;1;7;0
7309321090;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;11;0
7321879070;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;4;0
